District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
HSE 050,Locality: 117 MECKLENBURG COUNTY,0802,802 - SKIPWITH,"1,218",22,"1,240",10,,1,1,22,"22,230",657,"22,887",178,14,4,12,59,"58,054","1,734","59,788",447,50,12,41
HSE 050,Locality: 117 MECKLENBURG COUNTY,0803,803 - CHASE CITY WEST,807,22,829,6,1,,,22,"22,230",657,"22,887",178,14,4,12,59,"58,054","1,734","59,788",447,50,12,41
HSE 050,Locality: 117 MECKLENBURG COUNTY,0901,901 - NELSON,365,6,371,2,,,,22,"22,230",657,"22,887",178,14,4,12,59,"58,054","1,734","59,788",447,50,12,41
HSE 050,Locality: 117 MECKLENBURG COUNTY,0902,902 - BUFFALO JUNCTION,630,14,644,5,,,,22,"22,230",657,"22,887",178,14,4,12,59,"58,054","1,734","59,788",447,50,12,41
HSE 050,Locality: 117 MECKLENBURG COUNTY,0903,903 - CLARKSVILLE NORTH,"1,659",63,"1,722",12,2,1,1,22,"22,230",657,"22,887",178,14,4,12,59,"58,054","1,734","59,788",447,50,12,41
HSE 050,Locality: 147 PRINCE EDWARD COUNTY,0101,101 - FARMVILLE,"1,725",85,"1,810",24,6,,3,9,"10,972",430,"11,402",94,22,2,11,59,"58,054","1,734","59,788",447,50,12,41
HSE 050,Locality: 147 PRINCE EDWARD COUNTY,0301,301 - LEIGH,"1,392",38,"1,430",11,,,1,9,"10,972",430,"11,402",94,22,2,11,59,"58,054","1,734","59,788",447,50,12,41
HSE 050,Locality: 147 PRINCE EDWARD COUNTY,0302,302 - MT PLEASANT,700,24,724,6,2,,1,9,"10,972",430,"11,402",94,22,2,11,59,"58,054","1,734","59,788",447,50,12,41
HSE 050,Locality: 147 PRINCE EDWARD COUNTY,0401,401 - HAMPDEN,"1,363",48,"1,411",10,3,,2,9,"10,972",430,"11,402",94,22,2,11,59,"58,054","1,734","59,788",447,50,12,41
HSE 050,Locality: 147 PRINCE EDWARD COUNTY,0501,501 - DARLINGTON HTS,939,26,965,5,1,,,9,"10,972",430,"11,402",94,22,2,11,59,"58,054","1,734","59,788",447,50,12,41
HSE 050,Locality: 147 PRINCE EDWARD COUNTY,0502,502 - BUFFALO HTS,636,31,667,8,1,,1,9,"10,972",430,"11,402",94,22,2,11,59,"58,054","1,734","59,788",447,50,12,41
HSE 050,Locality: 147 PRINCE EDWARD COUNTY,0601,601 - PROSPECT,"2,072",52,"2,124",18,2,,1,9,"10,972",430,"11,402",94,22,2,11,59,"58,054","1,734","59,788",447,50,12,41
HSE 050,Locality: 147 PRINCE EDWARD COUNTY,0701,701 - WEST END,"1,273",61,"1,334",7,5,1,1,9,"10,972",430,"11,402",94,22,2,11,59,"58,054","1,734","59,788",447,50,12,41
HSE 050,Locality: 147 PRINCE EDWARD COUNTY,0801,801 - CENTER,872,65,937,5,2,1,1,9,"10,972",430,"11,402",94,22,2,11,59,"58,054","1,734","59,788",447,50,12,41
HSE 051,Locality: 019 BEDFORD COUNTY,0101,101 - GOODVIEW ELEM SCHOOL,"2,793",96,"2,889",16,1,2,4,14,"26,684",746,"27,430",171,38,17,20,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 019 BEDFORD COUNTY,0102,102 - HARDY VOL FIRE CO,"1,113",33,"1,146",12,1,1,1,14,"26,684",746,"27,430",171,38,17,20,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 019 BEDFORD COUNTY,0103,103 - CHAMBLISSBURG BAPTIST CHURCH,"1,954",55,"2,009",21,2,1,,14,"26,684",746,"27,430",171,38,17,20,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 019 BEDFORD COUNTY,0104,104 - BARNHARDT BAPTIST CHURCH,"1,556",38,"1,594",8,2,,1,14,"26,684",746,"27,430",171,38,17,20,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 019 BEDFORD COUNTY,0105,105 - DIAMOND HILL BAPTIST CHURCH,"1,286",50,"1,336",11,1,1,1,14,"26,684",746,"27,430",171,38,17,20,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 019 BEDFORD COUNTY,0201,201 - BEDFORD CHRISTIAN CHURCH,"1,000",20,"1,020",5,1,1,,14,"26,684",746,"27,430",171,38,17,20,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 019 BEDFORD COUNTY,0202,202 - STAUNTON RIVER HIGH SCHOOL,"1,676",37,"1,713",11,,,1,14,"26,684",746,"27,430",171,38,17,20,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 019 BEDFORD COUNTY,0203,203 - EASTLAKE COMMUNITY CHURCH,"2,624",86,"2,710",11,6,3,2,14,"26,684",746,"27,430",171,38,17,20,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 019 BEDFORD COUNTY,0204,204 - HUDDLESTON ELEMENTARY SCHOOL,"1,611",33,"1,644",8,,1,3,14,"26,684",746,"27,430",171,38,17,20,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 019 BEDFORD COUNTY,0205,205 - SAUNDERS VOL FIRE CO,"2,114",62,"2,176",9,11,4,,14,"26,684",746,"27,430",171,38,17,20,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 019 BEDFORD COUNTY,0301,301 - NEW LONDON ACADEMY,"2,669",95,"2,764",22,8,1,3,14,"26,684",746,"27,430",171,38,17,20,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 019 BEDFORD COUNTY,0302,302 - BEDFORD COUNTY GYM,"2,342",52,"2,394",12,1,2,,14,"26,684",746,"27,430",171,38,17,20,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 019 BEDFORD COUNTY,0305,305 - FOREST FIRE STATION #2,"1,600",40,"1,640",12,1,,2,14,"26,684",746,"27,430",171,38,17,20,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 019 BEDFORD COUNTY,0602,602 - SHADY GROVE FIRE DEPARTMENT,"2,346",49,"2,395",13,3,,2,14,"26,684",746,"27,430",171,38,17,20,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 031 CAMPBELL COUNTY,0102,102 - NEW LONDON,"2,806",189,"2,995",38,1,3,4,14,"33,949","1,145","35,094",301,46,20,38,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 031 CAMPBELL COUNTY,0202,202 - BEDFORD SPRINGS,"2,854",118,"2,972",22,4,3,4,14,"33,949","1,145","35,094",301,46,20,38,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 031 CAMPBELL COUNTY,0301,301 - EVINGTON,"1,488",29,"1,517",15,4,2,2,14,"33,949","1,145","35,094",301,46,20,38,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 031 CAMPBELL COUNTY,0302,302 - OTTER RIVER,"1,966",63,"2,029",10,3,,,14,"33,949","1,145","35,094",301,46,20,38,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 031 CAMPBELL COUNTY,0303,303 - ALTAVISTA,"2,224",72,"2,296",15,1,,2,14,"33,949","1,145","35,094",301,46,20,38,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 031 CAMPBELL COUNTY,0401,401 - THREE FORKS,"2,009",36,"2,045",14,3,2,1,14,"33,949","1,145","35,094",301,46,20,38,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 031 CAMPBELL COUNTY,0402,402 - COURT HOUSE,"3,973",99,"4,072",38,3,2,8,14,"33,949","1,145","35,094",301,46,20,38,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 031 CAMPBELL COUNTY,0501,501 - SPRING HILL,"3,390",205,"3,595",47,11,1,1,14,"33,949","1,145","35,094",301,46,20,38,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 031 CAMPBELL COUNTY,0502,502 - YELLOW BRANCH,"2,070",46,"2,116",21,2,1,1,14,"33,949","1,145","35,094",301,46,20,38,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 031 CAMPBELL COUNTY,0601,601 - KINGS,"2,552",90,"2,642",18,5,,5,14,"33,949","1,145","35,094",301,46,20,38,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 031 CAMPBELL COUNTY,0602,602 - CONCORD,"3,041",73,"3,114",24,4,1,7,14,"33,949","1,145","35,094",301,46,20,38,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 031 CAMPBELL COUNTY,0701,701 - BROOKNEAL,661,19,680,6,2,1,,14,"33,949","1,145","35,094",301,46,20,38,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 031 CAMPBELL COUNTY,0702,702 - GLADYS,"3,541",74,"3,615",26,1,3,1,14,"33,949","1,145","35,094",301,46,20,38,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 031 CAMPBELL COUNTY,0703,703 - MORRIS CHURCH,"1,374",32,"1,406",7,2,1,2,14,"33,949","1,145","35,094",301,46,20,38,29,"62,948","1,950","64,898",494,85,37,61
HSE 051,Locality: 143 PITTSYLVANIA COUNTY,0501,501 - HURT,"2,315",59,"2,374",22,1,,3,1,"2,315",59,"2,374",22,1,,3,29,"62,948","1,950","64,898",494,85,37,61
HSE 052,Locality: 031 CAMPBELL COUNTY,0101,101 - BROOKVILLE,"2,912",152,"3,064",42,3,4,3,2,"5,634",305,"5,939",71,9,9,4,20,"56,013","5,653","61,666",637,143,91,38
HSE 052,Locality: 031 CAMPBELL COUNTY,0201,201 - WALKER,"2,722",153,"2,875",29,6,5,1,2,"5,634",305,"5,939",71,9,9,4,20,"56,013","5,653","61,666",637,143,91,38
HSE 052,Locality: 680 LYNCHBURG CITY,0101,101 - FIRST WARD FIRST PRECINCT,"4,391",301,"4,692",55,6,10,3,18,"50,379","5,348","55,727",566,134,82,34,20,"56,013","5,653","61,666",637,143,91,38
HSE 052,Locality: 680 LYNCHBURG CITY,0102,102 - FIRST WARD SECOND PRECINCT,"3,830",155,"3,985",23,16,12,4,18,"50,379","5,348","55,727",566,134,82,34,20,"56,013","5,653","61,666",637,143,91,38
HSE 052,Locality: 680 LYNCHBURG CITY,0103,103 - FIRST WARD THIRD PRECINCT,"2,513",90,"2,603",17,17,3,4,18,"50,379","5,348","55,727",566,134,82,34,20,"56,013","5,653","61,666",637,143,91,38
HSE 052,Locality: 680 LYNCHBURG CITY,0104,104 - FIRST WARD FOURTH PRECINCT,"1,322",108,"1,430",11,7,5,1,18,"50,379","5,348","55,727",566,134,82,34,20,"56,013","5,653","61,666",637,143,91,38
HSE 052,Locality: 680 LYNCHBURG CITY,0105,105 - FIRST WARD FIFTH PRECINCT,"1,674",81,"1,755",10,11,3,,18,"50,379","5,348","55,727",566,134,82,34,20,"56,013","5,653","61,666",637,143,91,38
HSE 052,Locality: 680 LYNCHBURG CITY,0201,201 - SECOND WARD FIRST PRECINCT,"4,777",314,"5,091",57,7,9,5,18,"50,379","5,348","55,727",566,134,82,34,20,"56,013","5,653","61,666",637,143,91,38
HSE 052,Locality: 680 LYNCHBURG CITY,0202,202 - SECOND WARD SECOND PRECINCT,"4,415",336,"4,751",54,3,2,2,18,"50,379","5,348","55,727",566,134,82,34,20,"56,013","5,653","61,666",637,143,91,38
HSE 052,Locality: 680 LYNCHBURG CITY,0203,203 - SECOND WARD THIRD PRECINCT,"1,292",99,"1,391",13,2,2,3,18,"50,379","5,348","55,727",566,134,82,34,20,"56,013","5,653","61,666",637,143,91,38
HSE 052,Locality: 680 LYNCHBURG CITY,0204,204 - SECOND WARD FOURTH PRECINCT,"1,114",69,"1,183",10,1,2,2,18,"50,379","5,348","55,727",566,134,82,34,20,"56,013","5,653","61,666",637,143,91,38
HSE 052,Locality: 680 LYNCHBURG CITY,0301,301 - THIRD WARD FIRST PRECINCT,"1,275",106,"1,381",15,2,2,2,18,"50,379","5,348","55,727",566,134,82,34,20,"56,013","5,653","61,666",637,143,91,38
HSE 052,Locality: 680 LYNCHBURG CITY,0302,302 - THIRD WARD SECOND PRECINCT,"2,372","2,105","4,477",20,3,2,,18,"50,379","5,348","55,727",566,134,82,34,20,"56,013","5,653","61,666",637,143,91,38
HSE 052,Locality: 680 LYNCHBURG CITY,0303,303 - THIRD WARD THIRD PRECINCT,"1,820",141,"1,961",20,6,2,1,18,"50,379","5,348","55,727",566,134,82,34,20,"56,013","5,653","61,666",637,143,91,38
HSE 052,Locality: 680 LYNCHBURG CITY,0304,304 - THIRD WARD FOURTH PRECINCT,"1,799",150,"1,949",24,6,2,1,18,"50,379","5,348","55,727",566,134,82,34,20,"56,013","5,653","61,666",637,143,91,38
HSE 052,Locality: 680 LYNCHBURG CITY,0305,305 - THIRD WARD FIFTH PRECINCT,"3,903",361,"4,264",58,8,7,2,18,"50,379","5,348","55,727",566,134,82,34,20,"56,013","5,653","61,666",637,143,91,38
HSE 052,Locality: 680 LYNCHBURG CITY,0401,401 - FOURTH WARD FIRST PRECINCT,"5,032",363,"5,395",82,9,2,2,18,"50,379","5,348","55,727",566,134,82,34,20,"56,013","5,653","61,666",637,143,91,38
HSE 052,Locality: 680 LYNCHBURG CITY,0402,402 - FOURTH WARD SECOND PRECINCT,"1,717",103,"1,820",18,1,2,,18,"50,379","5,348","55,727",566,134,82,34,20,"56,013","5,653","61,666",637,143,91,38
HSE 052,Locality: 680 LYNCHBURG CITY,0403,403 - FOURTH WARD THIRD PRECINCT,"3,660",291,"3,951",41,8,8,2,18,"50,379","5,348","55,727",566,134,82,34,20,"56,013","5,653","61,666",637,143,91,38
HSE 052,Locality: 680 LYNCHBURG CITY,0404,404 - FOURTH WARD FOURTH PRECINCT,"3,473",175,"3,648",38,21,7,,18,"50,379","5,348","55,727",566,134,82,34,20,"56,013","5,653","61,666",637,143,91,38
HSE 053,Locality: 009 AMHERST COUNTY,0101,101 - WRIGHT SHOP,"1,556",51,"1,607",10,1,,1,11,"22,019",685,"22,704",176,18,20,16,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 009 AMHERST COUNTY,0102,102 - NEW GLASGOW,"2,007",50,"2,057",25,,2,3,11,"22,019",685,"22,704",176,18,20,16,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 009 AMHERST COUNTY,0103,103 - COOLWELL,930,30,960,9,,,1,11,"22,019",685,"22,704",176,18,20,16,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 009 AMHERST COUNTY,0201,201 - COURT HOUSE,"3,039",116,"3,155",21,3,7,3,11,"22,019",685,"22,704",176,18,20,16,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 009 AMHERST COUNTY,0202,202 - TEMPERANCE,"1,162",30,"1,192",8,2,,1,11,"22,019",685,"22,704",176,18,20,16,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 009 AMHERST COUNTY,0301,301 - MONROE,"1,184",35,"1,219",11,1,1,,11,"22,019",685,"22,704",176,18,20,16,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 009 AMHERST COUNTY,0302,302 - ELON,"2,917",62,"2,979",29,7,2,1,11,"22,019",685,"22,704",176,18,20,16,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 009 AMHERST COUNTY,0303,303 - PLEASANT VIEW,786,28,814,9,,,,11,"22,019",685,"22,704",176,18,20,16,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 009 AMHERST COUNTY,0401,401 - AMELON,"3,326",104,"3,430",21,2,4,2,11,"22,019",685,"22,704",176,18,20,16,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 009 AMHERST COUNTY,0402,402 - LONCO,"1,099",52,"1,151",8,,1,1,11,"22,019",685,"22,704",176,18,20,16,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 009 AMHERST COUNTY,0501,501 - MADISON,"4,013",127,"4,140",25,2,3,3,11,"22,019",685,"22,704",176,18,20,16,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 019 BEDFORD COUNTY,0303,303 - FOREST ALLIANCE CHURCH,"1,165",35,"1,200",11,4,2,,18,"34,508","1,023","35,531",268,55,23,26,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 019 BEDFORD COUNTY,0304,304 - FREEDOM BAPTIST CHURCH,"1,052",21,"1,073",5,1,2,2,18,"34,508","1,023","35,531",268,55,23,26,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 019 BEDFORD COUNTY,0401,401 - FOREST ELEMENTARY SCHOOL,"3,016",126,"3,142",25,7,1,6,18,"34,508","1,023","35,531",268,55,23,26,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 019 BEDFORD COUNTY,0402,402 - THOMAS JEFFERSON ELEM SCHOOL,"2,449",94,"2,543",22,5,1,3,18,"34,508","1,023","35,531",268,55,23,26,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 019 BEDFORD COUNTY,0403,403 - PLEASANT VIEW BAPTIST CHURCH,"2,483",113,"2,596",26,5,1,4,18,"34,508","1,023","35,531",268,55,23,26,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 019 BEDFORD COUNTY,0404,404 - FOREST RECREATION CENTER,"1,154",57,"1,211",14,4,,1,18,"34,508","1,023","35,531",268,55,23,26,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 019 BEDFORD COUNTY,0501,501 - BIG ISLAND ELEMENTARY SCHOOL,"1,565",23,"1,588",7,1,1,1,18,"34,508","1,023","35,531",268,55,23,26,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 019 BEDFORD COUNTY,0502,502 - SUCK SPRING BAPTIST CHURCH,"1,187",24,"1,211",5,3,1,1,18,"34,508","1,023","35,531",268,55,23,26,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 019 BEDFORD COUNTY,0503,503 - BOONSBORO ELEMENTARY SCHOOL,"2,363",76,"2,439",14,5,2,1,18,"34,508","1,023","35,531",268,55,23,26,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 019 BEDFORD COUNTY,0504,504 - BOONSBORO RURITAN CLUB,"3,764",110,"3,874",28,7,5,2,18,"34,508","1,023","35,531",268,55,23,26,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 019 BEDFORD COUNTY,0601,601 - MONTVALE ELEM SCHOOL,"1,918",45,"1,963",16,3,,,18,"34,508","1,023","35,531",268,55,23,26,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 019 BEDFORD COUNTY,0603,603 - BEDFORD MOOSE LODGE ,"1,529",23,"1,552",7,,,,18,"34,508","1,023","35,531",268,55,23,26,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 019 BEDFORD COUNTY,0604,604 - BEDFORD WELCOME CENTER,"2,457",88,"2,545",14,2,1,2,18,"34,508","1,023","35,531",268,55,23,26,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 019 BEDFORD COUNTY,0701,701 - GOODE VOL RESCUE SQUAD,"2,596",50,"2,646",28,2,2,2,18,"34,508","1,023","35,531",268,55,23,26,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 019 BEDFORD COUNTY,0702,702 - LIBERTY HIGH SCHOOL,"2,161",41,"2,202",18,2,2,,18,"34,508","1,023","35,531",268,55,23,26,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 019 BEDFORD COUNTY,0703,703 - THAXTON BAPTIST CHURCH ,"1,329",27,"1,356",6,2,,,18,"34,508","1,023","35,531",268,55,23,26,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 019 BEDFORD COUNTY,0704,704 - BEDFORD CENTRAL LIBRARY,"1,966",52,"2,018",17,2,,1,18,"34,508","1,023","35,531",268,55,23,26,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 019 BEDFORD COUNTY,0705,705 - MOUNTAIN VIEW UNITED METHODIST CHURCH,354,18,372,5,,2,,18,"34,508","1,023","35,531",268,55,23,26,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 125 NELSON COUNTY,0201,201 - LOVINGSTON,"1,383",37,"1,420",8,4,1,1,6,"7,662",236,"7,898",54,18,13,4,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 125 NELSON COUNTY,0301,301 - SHIPMAN,"1,804",38,"1,842",9,,1,1,6,"7,662",236,"7,898",54,18,13,4,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 125 NELSON COUNTY,0302,302 - GLADSTONE,311,8,319,3,,,1,6,"7,662",236,"7,898",54,18,13,4,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 125 NELSON COUNTY,0401,401 - ROSELAND,"1,912",52,"1,964",13,3,3,1,6,"7,662",236,"7,898",54,18,13,4,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 125 NELSON COUNTY,0402,402 - MONTEBELLO,172,9,181,1,1,,,6,"7,662",236,"7,898",54,18,13,4,35,"64,189","1,944","66,133",498,91,56,46
HSE 053,Locality: 125 NELSON COUNTY,0502,502 - NELLYSFORD,"2,080",92,"2,172",20,10,8,,6,"7,662",236,"7,898",54,18,13,4,35,"64,189","1,944","66,133",498,91,56,46
HSE 054,Locality: 003 ALBEMARLE COUNTY,0101,101 - WOODBROOK,"2,955",108,"3,063",16,14,,2,9,"25,286","1,838","27,124",178,150,58,9,18,"56,891","4,435","61,326",389,479,239,48
HSE 054,Locality: 003 ALBEMARLE COUNTY,0103,103 - BRANCHLANDS,"1,256",203,"1,459",16,8,1,,9,"25,286","1,838","27,124",178,150,58,9,18,"56,891","4,435","61,326",389,479,239,48
HSE 054,Locality: 003 ALBEMARLE COUNTY,0104,104 - AGNOR-HURT,"2,531",136,"2,667",18,13,7,3,9,"25,286","1,838","27,124",178,150,58,9,18,"56,891","4,435","61,326",389,479,239,48
HSE 054,Locality: 003 ALBEMARLE COUNTY,0105,105 - DUNLORA,"3,600",160,"3,760",28,21,4,1,9,"25,286","1,838","27,124",178,150,58,9,18,"56,891","4,435","61,326",389,479,239,48
HSE 054,Locality: 003 ALBEMARLE COUNTY,0202,202 - UNIVERSITY,"3,030",468,"3,498",16,36,17,,9,"25,286","1,838","27,124",178,150,58,9,18,"56,891","4,435","61,326",389,479,239,48
HSE 054,Locality: 003 ALBEMARLE COUNTY,0203,203 - GEORGETOWN,"3,269",243,"3,512",31,17,14,2,9,"25,286","1,838","27,124",178,150,58,9,18,"56,891","4,435","61,326",389,479,239,48
HSE 054,Locality: 003 ALBEMARLE COUNTY,0405,405 - MOUNTAIN VIEW,"3,967",197,"4,164",19,17,8,1,9,"25,286","1,838","27,124",178,150,58,9,18,"56,891","4,435","61,326",389,479,239,48
HSE 054,Locality: 003 ALBEMARLE COUNTY,0407,407 - BISCUIT RUN,"2,398",204,"2,602",21,11,4,,9,"25,286","1,838","27,124",178,150,58,9,18,"56,891","4,435","61,326",389,479,239,48
HSE 054,Locality: 003 ALBEMARLE COUNTY,0504,504 - FREE BRIDGE,"2,280",119,"2,399",13,13,3,,9,"25,286","1,838","27,124",178,150,58,9,18,"56,891","4,435","61,326",389,479,239,48
HSE 054,Locality: 540 CHARLOTTESVILLE CITY,0101,101 - Key Recreation,"3,855",280,"4,135",22,42,27,7,9,"31,605","2,597","34,202",211,329,181,39,18,"56,891","4,435","61,326",389,479,239,48
HSE 054,Locality: 540 CHARLOTTESVILLE CITY,0102,102 - CLARK,"4,285",255,"4,540",32,19,18,3,9,"31,605","2,597","34,202",211,329,181,39,18,"56,891","4,435","61,326",389,479,239,48
HSE 054,Locality: 540 CHARLOTTESVILLE CITY,0201,201 - CARVER,"3,706",314,"4,020",27,51,18,3,9,"31,605","2,597","34,202",211,329,181,39,18,"56,891","4,435","61,326",389,479,239,48
HSE 054,Locality: 540 CHARLOTTESVILLE CITY,0202,202 - WALKER,"4,240",147,"4,387",25,52,28,11,9,"31,605","2,597","34,202",211,329,181,39,18,"56,891","4,435","61,326",389,479,239,48
HSE 054,Locality: 540 CHARLOTTESVILLE CITY,0301,301 - BENJAMIN TONSLER,"3,623",282,"3,905",30,36,6,5,9,"31,605","2,597","34,202",211,329,181,39,18,"56,891","4,435","61,326",389,479,239,48
HSE 054,Locality: 540 CHARLOTTESVILLE CITY,0302,302 - JOHNSON,"4,342",287,"4,629",30,46,12,6,9,"31,605","2,597","34,202",211,329,181,39,18,"56,891","4,435","61,326",389,479,239,48
HSE 054,Locality: 540 CHARLOTTESVILLE CITY,0303,303 - BUFORD,"2,234",275,"2,509",21,30,20,,9,"31,605","2,597","34,202",211,329,181,39,18,"56,891","4,435","61,326",389,479,239,48
HSE 054,Locality: 540 CHARLOTTESVILLE CITY,0401,401 - VENABLE,"2,533",405,"2,938",10,16,13,,9,"31,605","2,597","34,202",211,329,181,39,18,"56,891","4,435","61,326",389,479,239,48
HSE 054,Locality: 540 CHARLOTTESVILLE CITY,0402,402 - ALUMNI HALL,"2,787",352,"3,139",14,37,39,4,9,"31,605","2,597","34,202",211,329,181,39,18,"56,891","4,435","61,326",389,479,239,48
HSE 055,Locality: 003 ALBEMARLE COUNTY,0106,106 - NORTHSIDE,"2,743",140,"2,883",39,19,3,1,21,"55,129","1,778","56,907",534,366,107,39,29,"66,366","2,067","68,433",614,384,128,47
HSE 055,Locality: 003 ALBEMARLE COUNTY,0201,201 - JACK JOUETT,"3,579",152,"3,731",25,38,23,1,21,"55,129","1,778","56,907",534,366,107,39,29,"66,366","2,067","68,433",614,384,128,47
HSE 055,Locality: 003 ALBEMARLE COUNTY,0301,301 - IVY,"3,982",114,"4,096",32,44,12,2,21,"55,129","1,778","56,907",534,366,107,39,29,"66,366","2,067","68,433",614,384,128,47
HSE 055,Locality: 003 ALBEMARLE COUNTY,0302,302 - RED HILL,"3,158",87,"3,245",17,31,7,4,21,"55,129","1,778","56,907",534,366,107,39,29,"66,366","2,067","68,433",614,384,128,47
HSE 055,Locality: 003 ALBEMARLE COUNTY,0304,304 - EAST IVY,"1,050",29,"1,079",4,10,2,,21,"55,129","1,778","56,907",534,366,107,39,29,"66,366","2,067","68,433",614,384,128,47
HSE 055,Locality: 003 ALBEMARLE COUNTY,0305,305 - COUNTRY GREEN,"3,000",102,"3,102",26,18,2,5,21,"55,129","1,778","56,907",534,366,107,39,29,"66,366","2,067","68,433",614,384,128,47
HSE 055,Locality: 003 ALBEMARLE COUNTY,0306,306 - PORTERS,"1,642",43,"1,685",14,6,,1,21,"55,129","1,778","56,907",534,366,107,39,29,"66,366","2,067","68,433",614,384,128,47
HSE 055,Locality: 003 ALBEMARLE COUNTY,0307,307 - YELLOW MOUNTAIN,"1,245",44,"1,289",7,6,4,,21,"55,129","1,778","56,907",534,366,107,39,29,"66,366","2,067","68,433",614,384,128,47
HSE 055,Locality: 003 ALBEMARLE COUNTY,0401,401 - SCOTTSVILLE,"1,790",76,"1,866",8,11,4,3,21,"55,129","1,778","56,907",534,366,107,39,29,"66,366","2,067","68,433",614,384,128,47
